Clear,2277
chemical,2278
apocalypse,2279
megalomaniac,2280
businessman,2281
Surakarta,2282
Solo,2283
dreaming,2284
king,2285
drains,2286
useless,2287
palace,2288
cathedral,2289
jungle,2290
Muhammad,2291
Zulfikar,2292
Rakhmat,2293
Dimas,2294
Permadi,2295
contains,2296
interesting,2297
paragraphs,2298
domestically,2299
contentious,2300
president,2301
survey,2302
KedaiKOPI,2303
institute,2304
95.7,2305
percent,2306
Jakartans,2307
reject,2308
Scholars,2309
argued,2310
feasible,2311
solve,2312
underlying,2313
Naturally,2314
elevate,2315
selected,2316
unsavory,2317
gigantic,2318
formed,2319
steering,2320
board,2321
consisting,2322
Crown,2323
Prince,2324
Abu,2325
Dhabi,2326
Sheikh,2327
Mohammed,2328
bin,2329
Zayed,2330
Nahyan,2331
Softbank,2332
CEO,2333
Masayoshi,2334
Son,2335
British,2336
Prime,2337
Tony,2338
Blair.,2339
loves,2340
enamored,2341
U.S.,2342
Donald,2343
Trump,2344
furniture,2345
seller,2346
meeting,2347
shaking,2348
hands,2349
talks,2350
shuts,2351
critics,2352
Journalists,2353
activists,2354
disappearing,2355
outrightly,2356
murdered,2357
Laws,2358
muzzling,2359
criticism,2360
introduced,2361
gradually,2362
consistently,2363
Nobody,2364
dares,2365
Ode,2366
Baru,2367
re-introduced,2368
fear,2369
intimidation,2370
expected,2371
rise,2372
sit,2373
silence,2374
driving,2375
towards,2376
eye,2377
ache,2378
horror,2379
stomach,2380
Soon,2381
eyes,2382
attacked,2383
parasite,2384
happen,2385
Hong,2386
Kong,2387
fly,2388
journey,2389
days,2390
Bangkok,2391
Seoul,2392
Amsterdam,2393
Surinam,2394
Peru,2395
Lion,2396
Air,2397
crammed,2398
deadliest,2399
airline,2400
instead,2401
mobilizing,2402
citizens,2403
pray,2404
drink,2405
herbal,2406
amount,2407
unreported,2408
slowly,2409
progressed,2410
main,2411
regional,2412
airport,2413
Ahead,2414
horrid,2415
flight,2416
filthy,2417
overcrowded,2418
Boeing,2419
737,2420
resembles,2421
bus,2422
carrier,2423
Garuda,2424
sat,2425
emitting,2426
dry,2427
persistent,2428
coughs,2429
Unlike,2430
Philippines,2431
Vietnam,2432
checkpoints,2433
later,2434
depicted,2435
DOWNFALL,2436
crumbled,2437
well-hidden,2438
secret,2439
obstructs,2440
tricking,2441
shows,2442
emergencies,2443
strike,2444
works,2445
rescue,2446
transportation,2447
good,2448
luck,2449
Before,2450
talked,2451
half,2452
standardized,2453
neocon,2454
logic,2455
archipelago,2456
stock,2457
jargon,2458
looks,2459
unnatural,2460
perverse,2461
Lusi,2462
housewife,2463
visitor,2464
offered,2465
boost,2466
especially,2467
businesses.,2468
Would,2469
personally,2470
participate,2471
asked,2472
Arip,2473
Harahap,2474
architect,2475
declared,2476
immoral,2477
elaborated,2478
design,2479
socio-cultural,2480
shallow,2481
wasteful,2482
spending,2483
budget,2484
Third,2485
groups,2486
central,2487
project.,2488
Apparently,2489
intertwined,2490
forming,2491
oligarchs,2492
chance,2493
ensure,2494
safe,2495
ignore,2496
indigenous,2497
Balik,2498
tribe,2499
Hutan,2500
Manunggal,2501
1960s,2502
coordinator,2503
Merah,2504
Johansyah,2505
Tuesday,2506
mentioned,2507
include,2508
Sukanto,2509
Tanoto,2510
Manuggal,2511
younger,2512
Rheza,2513
Herwindo,2514
ex-House,2515
speaker,2516
Setya,2517
Novanto,2518
Thomas,2519
Aquinas,2520
Djiwandono,2521
treasurer,2522
Gerindra,2523
Party,2524
nephew,2525
lawyer,2526
ex-Justice,2527
Yusril,2528
Ihza,2529
Mahendra,2530
ubiquitous,2531
election,2532
approval,2533
consulting,2534
crime,2535
participation,2536
concerned,2537
said.,2538
Investigating,2539
oppression,2540
collusion,2541
multi-nationals,2542
job,2543
hunted,2544
killed,2545
arrested,2546
foreigners,2547
deported,2548
Recently,2549
imprisoned,2550
Palangkaraya,2551
attending,2552
meetings,2553
reporting,2554
Mongabay,2555
Environmental,2556
science,2557
website,2558
outspoken,2559
publication,2560
persistently,2561
critical,2562
Regarding,2563
January,2564
162,2565
existing,2566
claim,2567
vacant,2568
raises,2569
prospect,2570
concession-holders,2571
exploiting,2572
NGOs,2573
relocating,2574
ones,2575
story,2576
Six,2577
attempts,2578
enthusiastic,2579
effort,2580
Sukarno,2581
raise,2582
Soviet-style,2583
nowhere,2584
U.S.-backed,2585
aspirations,2586
people-oriented,2587
re-elected,2588
abandon,2589
polluted,2590
embarrassingly,2591
sinking,2592
left-wing,2593
nihilistic,2594
majority,2595
gain,2596
migration,2597
morally,2598
economically,2599
corrupt,2600
bureaucrats,2601
butlers,2602
Native,2603
marginalized,2604
oppressed,2605
happens,2606
ever,2607
regain,2608
Container,2609
ships,2610
ready,2611
richer,2612
waters,2613
written,2614
collapsing,2615
epidemy,2616
commodity-based,2617
fourth,2618
shattering,2619
incorrect,2620
lines,2621
sanitation,2622
access,2623
water,2624
decent,2625
healthy,2626
nutritious,2627
food,2628
housing,2629
Can,2630
waste,2631
dollars,2632
inflate,2633
trillion,2634
re-distribution,2635
delivering,2636
billions,2637
stopped,2638
greed,2639
rulers,2640
Most,2641
uninformed,2642
lethargic,2643
resigned,2644
tiny,2645
fake,2646
total,2647
storm,2648
***,2649
philosopher,2650
novelist,2651
filmmaker,2652
wars,2653
dozens,2654
Five,2655
latest,2656
books,2657
Belt,2658
Road,2659
Initiative,2660
Ecological,2661
Civilization,2662
John,2663
Cobb,2664
Jr.,2665
Revolutionary,2666
Optimism,2667
Nihilism,2668
revolutionary,2669
Aurora,2670
Exposing,2671
Lies,2672
Empire,2673
View,2674
Rwanda,2675
Gambit,2676
ground-breaking,2677
Congo,2678
film/dialogue,2679
Noam,2680
Chomsky,2681
Terrorism,2682
resides,2683
Latin,2684
reached,2685
Mira,2686
Lubis,2687
professor,2688
Architecture,2689
Urban,2690
Planning,2691
Tanjungpura,2692
University,2693
Wetland,2694
university,2695
currently,2696
doctoral,2697
research,2698
Political,2699
Ecology,2700
Riverine,2701
Culture,2702
Settlements,2703
River,2704
sheer,2705
size,2706
complexities,2707
difficult,2708
impose,2709
fit,2710
Washington,2711
Governors,2712
amid,2713
corona,2714
cast,2715
dark,2716
shadow,2717
metro,2718
21WIRE,2719
KANSAS,2720
CITY,2721
rip,2722
consciousness,2723
socially,2724
isolate,2725
cripple,2726
economies,2727
waits,2728
wonders,2729
stays,2730
Kansas,2731
metropolitan,2732
bi-state,2733
represented,2734
counties,2735
approximately,2736
2.5,2737
million,2738
census,2739
ranks,2740
compared,2741
normal,2742
Midwest,2743
conurbation,2744
dubbed,2745
Paris,2746
Plains,2747
communities,2748
nearby,2749
landlocked,2750
varying,2751
degrees,2752
distinct,2753
geographic,2754
differences,2755
populations,2756
Federal,2757
one-size-fits-all,2758
strategy,2759
uniformly,2760
community,2761
wants,2762
normalcy,2763
acting,2764
upon,2765
heartland,2766
ratings,2767
boon,2768
television,2769
broadcasters,2770
undivided,2771
waking,2772
hours,2773
quarantine,2774
age,2775
Corona,2776
newscast,2777
lead,2778
stories,2779
optimistic,2780
Italy,2781
York,2782
theme,2783
behind,2784
peak,2785
hits,2786
catastrophic,2787
landfall,2788
infections,2789
pumped,2790
region,2791
outbreaks,2792
St.,2793
Louis,2794
east,2795
Denver,2796
west,2797
heavily,2798
traveled,2799
Interstate,2800
highway,2801
draw,2802
holistic,2803
picture,2804
looked,2805
eight,2806
sides,2807
cluster,2808
Missouri,2809
densely,2810
Johnson,2811
Jackson,2812
Wyandotte,2813
Douglas,2814
Leavenworth,2815
side,2816
Cass,2817
Clay,2818
Platte,2819
included,2820
Out,2821
begin,2822
specific,2823
relies,2824
statewide,2825
problematic,2826
account,2827
county,2828
eastern,2829
1600,2830
date,2831
counterpart,2832
western,2833
500,2834
dominated,2835
headlines,2836
Riverbend,2837
Post,2838
Acute,2839
Rehabilitation,2840
bills,2841
Premier,2842
Location,2843
Short-Term,2844
Long-Term,2845
Care,2846
words,2847
nursing,2848
localized,2849
connected,2850
facility,2851
staff,2852
tested,2853
one-third,2854
Aerial,2855
photo,2856
Site,2857
//riverbendkansascity.com,2858
sadly,2859
74-year-old,2860
grieving,2861
husband,2862
contracted,2863
deceased,2864
previously,2865
checked,2866
recover,2867
stroke,2868
Prior,2869
suffered,2870
heart,2871
attacks,2872
seizure,2873
reflection,2874
wider,2875
portray,2876
bigger,2877
hand,2878
panic,2879
isolated,2880
miles,2881
collectively,2882
reinforce,2883
narrative,2884
stopping,2885
ultimately,2886
predictably,2887
lockstep,2888
ordering,2889
stringent,2890
distancing,2891
closure,2892
either,2893
Statewide,2894
19th,2895
24th,2896
open-ended,2897
language,2898
allows,2899
extensions,2900
evaluating,2901
achieve,2902
Shoppers,2903
distance,2904
protective,2905
equipment,2906
queue,2907
sunny,2908
afternoon,2909
Surgeon,2910
Jerome,2911
Adams,2912
apocalyptic-level,2913
sound,2914
bites,2915
harbor,2916
9/11,2917
illustrating,2918
Original,2919
map,2920
four,2921
Nebraska,2922
Iowa,2923
Oklahoma,2924
Arkansas,2925
Sunflower,2926
Show-Me,2927
non-lockdown,2928
Acceptance,2929
projection,2930
models,2931
plays,2932
pivotal,2933
These,2934
scientific,2935
nonetheless,2936
quell,2937
grip,2938
midwestern,2939
enclave,2940
Star,2941
bad,2942
Models,2943
projected,2944
reach,2945
peaks,2946
28th,2947
May,2948
21st,2949
respectively,2950
resource,2951
White,2952
House,2953
task,2954
sensation,2955
100,3752
die,2957
estimate,2958
60,3753
Trust,2960
Editor,2961
Though,2962
focus,2963
over-stressed,2964
sudden,2965
sharp,2966
abundantly,2967
resourced,2968
Let,2969
projections,2970
plummeted,2971
graph,2972
298,2973
adjusted,2974
214,2975
27th,2976
Graph,2977
Screen,2978
capture,2979
Metrics,2980
Evaluation,2981
13th,2982
647,2983
554,2984
26th,2985
444,2986
166,2987
changing,2988
course,2989
allow,2990
Both,2991
KCMO,2992
police,2993
department,2994
hotline,2995
non-compliant,2996
others,2997
patrol,2998
enforcing,2999
fines,3000
encourage,3001
complying,3002
suffer,3003
Just,3004
decade,3005
ranked,3006
high,3007
landscape,3008
littered,3009
window,3010
notices,3011
Small,3012
marketing,3013
approaches,3014
adjusting,3015
keep,3016
Other,3017
exploring,3018
barber,3019
unsuspecting,3020
patrons,3021
haircut,3022
scene,3023
Despite,3024
trailing,3025
skyrocketed,3026
Labor,3027
described,3028
inquiries,3029
computer,3030
runs,3031
60-year-old,3032
programming,3033
fall,3034
trends,3035
steadily,3036
AMC,3037
Theatres,3038
bankruptcy,3039
furloughed,3040
600,3041
corporate,3042
shutting,3043
doors,3044
moviegoers,3045
mid-March,3046
flagship,3047
cinema,3048
proponents,3049
technologies,3050
Sprint,3051
wireless,3052
telecom,3053
headquarters,3054
merge,3055
join,3056
forces,3057
T-Mobile,3058
six,3059
years.,3060
thousands,3061
mode,3062
wake,3063
realities,3064
Middle,3065
restored,3066
Letter,3067
Inter,3068
Lake,3069
generation,3070
rate.,3071
illustrate,3072
destructive,3073
disease,3074
view,3075
belief,3076
fix,3077
demonstrates,3078
madness,3079
inflicts,3080
impressed,3081
delusion,3082
reactions,3083
Acting,3084
probably,3085
embarked,3086
spree,3087
encroachment,3088
liberties,3089
proportions,3090
Logic,3091
dictate,3092
flu,3093
season,3094
print,3095
thereby,3096
inflating,3097
spend,3098
non-productive,3099
transfers,3100
sphere,3101
liberty,3102
shrinks,3103
grows,3104
unheard,3105
American,3106
cure,3107
pun,3108
intended,3109
exhibiting,3110
slightly,3111
moved,3112
self-reliance,3113
dependence,3114
demanding,3115
expecting,3116
leave,3117
requiring,3118
Being,3119
Montanans,3120
house,3121
arrest,3122
irrational,3123
save,3124
displayed,3125
necessitate,3126
allowed,3127
risk,3128
cars,3129
banned,3130
risked,3131
defending,3132
cholesterol,3133
foods,3134
shelves,3135
subtle,3136
destroyer,3137
spirit,3138
Such,3139
childlike,3140
attitude,3141
changes,3142
erodes,3143
resilience,3144
deal,3145
rescuers,3146
vote,3147
shelter-in-place,3148
dictum,3149
Hysteria,3150
leads,3151
dismissal,3152
Wuhan,3153
enacted,3154
Montana,3155
insulting,3156
Does,3157
vulnerable,3158
mid-70s,3159
appropriate,3160
precautions,3161
livelihoods,3162
fellow,3163
assumed,3164
decide,3165
governors,3166
expand,3167
Increasing,3168
passively,3169
accepting,3170
welfare,3171
desire,3172
suppresses,3173
abandoning,3174
safety,3175
dominos,3176
repeated,3177
protestations,3178
assurances,3179
clique,3180
sign,3181
much-celebrated,3182
assassination,3183
Iranian,3184
Quds,3185
Force,3186
leader,3187
Qasem,3188
Soleimani,3189
Iraqi,3190
PMU,3191
commander,3192
Mahdi,3193
al-Muhandis,3194
Yesterday,3195
Secretary,3196
Esper,3197
joined,3198
growing,3199
chorus,3200
muttering,3201
cash-in,3202
lucrative,3203
admits,3204
hasn,3205
tangible,3206
indicated,3207
Iran,3208
plotting,3209
embassies,3210
imminent.,3211
didn,3212
cite,3213
piece,3214
believed,3215
CBS,3216
program,3217
Face,3218
Nation,3219
Sunday,3220
embassies.,3221
pressed,3222
conceded,3223
type,3224
shorthand,3225
wasn,3226
From,3227
target,3228
embassy,3229
Baghdad,3230
claiming,3231
Embassy,3232
chatter,3233
30th,3234
run-up,3235
likely,3236
recycled,3237
subsequent,3238
assassinations,3239
Either,3240
concocted,3241
overly,3242
advisors,3243
retreats,3244
hollowed,3245
believer,3246
certain,3247
degree,3248
Administration,3249
believes,3250
therefore,3251
empirical,3252
fiat,3253
targeting,3254
tried,3255
sum-up,3256
folly,3257
Similar,3258
fabricated,3259
imminent,3260
recreant,3261
press,3262
conference,3263
reporters,3264
Pompeo,3265
specifics,3266
mystery,3267
flanked,3268
vexatious,3269
Minster,3270
Sanctions,3271
Steve,3272
Mnuchin,3273
proceeded,3274
stumble,3275
throwback,3276
Bush,3277
Remember,3278
halcyon,3279
pathological,3280
liars,3281
rage,3282
doubt,3283
series,3284
plotted,3285
Qassem,3286
precisely,3287
real.,3288
interviewer,3289
heals,3290
unconfidently,3291
snapping,3292
gon,3293
risk.,3294
ranking,3295
diplomat,3296
helped,3297
weak,3298
pursuit,3299
SEE,3300
ALSO,3301
Was,3302
Gulf,3303
Tonkin,3304
Incident,3305
Language,3306
crucial,3307
deception,3308
word,3309
break,3310
facade,3311
legal,3312
justification,3313
hawks,3314
war,3315
key,3316
spun,3317
Dept,3318
vaunted,3319
reverent,3320
abbreviation,3321
Intelligence,3322
Community,3323
constantly,3324
familiar,3325
handy,3326
tools,3327
bag,3328
tricks,3329
explain,3330
obedient,3331
hapless,3332
achieved,3333
nonchalantly,3334
conceding,3335
flotsam,3336
jetsam,3337
constitutes,3338
mosaic,3339
represents,3340
horizon,3341
thinking,3342
complete,3343
utter,3344
masterpiece,3345
Sadly,3346
bona,3347
fide,3348
Careful,3349
alienate,3350
admonish,3351
authors,3352
Peter,3353
Baker,3354
construct,3355
soft,3356
landing,3357
chums,3358
skillfully,3359
explaining,3360
obvious,3361
fraud,3362
journalists,3363
safely,3364
conclude,3365
imagines,3366
blossom,3367
Combine,3368
Israeli,3369
carry,3370
state-sanctioned,3371
murder,3372
disturbing,3373
quickly,3374
emerges,3375
carrying,3376
specious,3377
grounds,3378
CONFIRMED,3379
Supplied,3380
Key,3381
Assassination,3382
coverage,3383
co-opted,3384
seemingly,3385
conscientious,3386
mainstream,3387
reporter,3388
fall-back,3389
respect,3390
anyway,3391
spurious,3392
adhere,3393
core,3394
losing,3395
valuable,3396
sources,3397
inside,3398
keeps,3399
mainline,3400
journalists.,3401
self-licking,3402
ice,3403
cream,3404
cone,3405
laundered,3406
oracles,3407
guilty,3408
fudging,3409
classified,3410
knowing,3411
Unfortunately,3412
gallant,3413
Resistance,3414
leaders,3415
heading,3416
crimes,3417
level,3418
Executive,3419
Branch,3420
worthy,3421
impeachment,3422
Alas,3423
contrived,3424
non-existent,3425
offenses,3426
impeachable,3427
square,3428
tenuous,3429
backed,3430
dodgy,3431
dossiers,3432
riddled,3433
sexed-up,3434
nonexistent,3435
hyper-partisan,3436
morph,3437
wedge,3438
framed,3439
Muslim,3440
Already,3441
awash,3442
loyalists,3443
deriding,3444
Democrat,3445
dissenters,3446
aiding,3447
Ayatollah,3448
divisive,3449
partisan,3450
normally,3451
sympathetic,3452
antiwar,3453
identify,3454
defend,3455
labelled,3456
unpatriotic,3457
antibodies,3458
kick,3459
causing,3460
whereby,3461
equate,3462
behavior,3463
imperial,3464
superpower,3465
smaller,3466
powerful,3467
traitorous,3468
Mullahs,3469
cry,3470
conservative,3471
radio,3472
spectrum,3473
serves,3474
preserve,3475
Similarly,3476
journalistic,3477
counterparts,3478
pursue,3479
undermines,3480
Beltway,3481
prevailing,3482
directives,3483
driven,3484
primarily,3485
Saudi,3486
influence,3487
Until,3488
outlets,3489
proscribed,3490
boundaries,3491
loyalties,3492
worldview,3493
themselves,3494
pot-shots,3495
Orange,3496
Man,3497
expense,3498
Lobby,3499
objectives,3500
career,3501
stenographers,3502
establishment,3503
loyal,3504
opposition,3505
preserving,3506
over-arching,3507
RussiaGate,3508
UkraineGate,3509
continually,3510
demonize,3511
Russia,3512
standoff,3513
priority,3514
Tehran,3515
backward,3516
modernization,3517
western-style,3518
democratic,3519
reforms.,3520
interferes,3521
goals,3522
egregious,3523
cover-up,3524
unwritten,3525
Clinton,3526
Obama,3527
lesson,3528
objective,3529
observer,3530
crystal,3531
drained,3532
swamp,3533
Neocons,3534
Author,3535
Patrick,3536
Henningsen,3537
analyst,3538
founder,3539
Century,3540
Wire,3541
host,3542
SUNDAY,3543
WIRE,3544
weekly,3545
broadcast,3546
globally,3547
Alternate,3548
Current,3549
Radio,3550
ACR,3551
publications,3552
extensive,3553
on-the-ground,3554
Syria,3555
Iraq,3556
See,3557
archive,3558
manufacture,3559
masks,3560
stocks,3561
coronavirus2020,3562
PHOTO,3563
EPA-EFE,3564
warn,3565
travel,3566
devil,3567
seriously,3568
contain,3569
mayors,3570
bracing,3571
viral,3572
Reports,3573
refused,3574
offer,3575
assistance,3576
Beijing,3577
withholding,3578
Update,3579
1915ET,3580
8:15,3581
Province,3582
brings,3583
6,3754
263,3585
deemed,3586
severe.,3587
climbed,3588
132,3589
SCMP,3590
closely,3591
comparing,3592
2003,3593
SARS,3594
notice,3595
milestone,3596
Barely,3597
passed,3598
monthslong,3599
ordeal,3600
infected,3601
5,3755
mainland,3603
Organisation,3604
60k,3605
observation,3606
20k,3607
Hubei,3608
Zhong,3609
Nanshan,3610
respiratory,3611
diseases,3612
spoke,3613
plateau,3614
ten,3615
Back,3616
denying,3617
ban,3618
passenger,3619
surpassed,3620
track,3621
dire,3622
shared,3623
epidemiologists,3624
shake,3625
confidence,3626
soothing,3627
Powell,3628
1824ET,3629
Adding,3630
pressure,3631
airlines,3632
warned,3633
suspending,3634
flights,3635
heels,3636
Airlines,3637
exposure,3638
daily,3639
cancelling,3640
Chicago-based,3641
experienced,3642
significant,3643
decline,3644
China.,3645
expanding,3646
screenings,3647
virus-carrying,3648
travelers,3649
plane,3650
draconian,3651
strict,3652
border,3653
controls,3654
overplayed,3655
videos,3656
depicting,3657
clashes,3658
surfaced,3659
1750ET,3660
Reuters,3661
Thailand,3662
bringing,3663
members,3664
CHinese,3665
provine,3666
LNY,3667
holiday,3668
tourist,3669
1710ET,3670
Minutes,3671
state-controlled,3672
station,3673
CCTV,3674
840,3675
315,3676
dead,3677
Xiaogan,3678
Jingmen,3679
Ezhou,3680
Huanggang,3681
Tianmen,3682
Per,3683
3349,3684
hospitalized,3685
province,3686
20,3756
remember,3688
jumped,3689
featured,3690
outside,3691
evacuating,3692
240,3693
diplomats,3694
hitch,3695
800,3696
elected,3697
spreading,3698
dump,3699
midnight,3700
midday,3701
meantime,3702
angry,3703
room,3704
chair…,3705
updates,3706
Zero,3707
Hedge,3708
3,3757
affected,3710
34,3758
724,3712
heaviest,3713
active,3714
implementing,3715
restrictions,3716
spanning,3717
reaction,3718
commit,3719
Organization,3720
Social,3721
nationally,3722
Patients,3723
undergoing,3724
monitoring,3725
special,3726
unit,3727
NHS,3728
NOTE,3729
GlobalData,3730
Influencers,3731
dashboard,3732
Pharmaceutical,3733
Technology,3734
readers,3735
epidemic,3736
Turkey,3737
enjoyed,3738
relationship,3739
Islamist,3740
Recep,3741
Tayyip,3742
200,000,3748
1,000,3749
110,000,3750
180,000-hectare,3751
100,000,3752
60,000,3753
6,049,3754
5,327,3755
20,000,3756
3,000,3757
34,000,3758
